         131   1.29999912       3.22100504E-07   1.48652529E-04   3.23724350E-07   1.62384595E-09
         132   1.30999911       1.72108923E-06   1.30516099E-04   1.72105035E-06   3.88808985E-11
         133   1.31999910       2.92165851E-06   1.09154011E-04   2.92012078E-06   1.53772817E-09
         134   1.32999909       3.89714296E-06   8.56836414E-05   3.89428897E-06   2.85399437E-09
         135   1.33999908       4.63195329E-06   6.11960277E-05   4.62800790E-06   3.94538802E-09
         136   1.34999907       5.12111455E-06   3.67169632E-05   5.11633380E-06   4.78075890E-09
         137   1.35999906       5.36944481E-06   1.31743273E-05   5.36407379E-06   5.37102096E-09
         138   1.36999905       5.39044004E-06  -8.62784145E-06   5.38473614E-06   5.70389602E-09
         139   1.37999904       5.20493631E-06  -2.80280365E-05   5.19914238E-06   5.79393600E-09
         140   1.38999903       4.83962094E-06  -4.45188271E-05   4.83396298E-06   5.65796654E-09
         141   1.39999902       4.32546403E-06  -5.77514402E-05   4.32014031E-06   5.32372724E-09
         142   1.40999901       3.69613508E-06  -6.75339033E-05   3.69131703E-06   4.81804818E-09
         143   1.41999900       2.98646887E-06  -7.38234012E-05   2.98229020E-06   4.17867341E-09
         144   1.42999899       2.23103325E-06  -7.67137099E-05   2.22758740E-06   3.44584805E-09
         145   1.43999898       1.46284310E-06  -7.64186407E-05   1.46019715E-06   2.64594746E-09
         146   1.44999897       7.12255599E-07  -7.32525004E-05   7.10437007E-07   1.81859150E-09
         147   1.45999897       6.07116135E-09  -6.76086056E-05   5.06600584E-09   1.00515551E-09
         148   1.46999896      -6.33144396E-07  -5.99368577E-05  -6.33366085E-07   2.21689334E-10
         149   1.47999895      -1.18751336E-06  -5.07212681E-05  -1.18701428E-06   4.99085218E-10
         150   1.48999894      -1.64407811E-06  -4.04583661E-05  -1.64294295E-06   1.13516307E-09
         151   1.49999893      -1.99482429E-06  -2.96371654E-05  -1.99315696E-06   1.66733116E-09
         152   1.50999892      -2.23651500E-06  -1.87213227E-05  -2.23442294E-06   2.09206519E-09
